x,y,z
8.287666479197554,17.77295811951424,1.0277317260836587
9.87959915305739,21.186868755591945,0.8163471291414814
9.740867526543038,20.889357822438374,0.40231928083906743
9.789644301479317,20.99395995384936,-0.0
9.207121360705063,19.744735476003388,-0.38027438873829655
11.238850431940019,24.10179252986721,-1.8595906797271895
9.049516668304413,19.406751122445417,-1.8733930606891223
9.550567689389599,20.481258504690977,-2.3752052483767594
9.486420844257644,20.343695151376647,-2.756118519594403
8.935552631937572,19.16235445776752,-5.665335193495471
8.851801266108762,18.982749074145513,-6.005924018181686
9.658259552312478,21.692806126405497,3.3372450758054204
9.729369401118527,21.852521461810653,2.937075796133429
10.605768281423485,23.82094557558407,2.7406214404347224
9.385905535051261,21.08108898811626,2.018899317830025
9.39880724002763,21.11006669193925,1.61585792073382
9.4088459772704,21.13261406495007,1.2123243176617917
9.280860525884632,20.845154034612907,0.7968172935160872
9.374814382306752,21.056177851187105,0.40231928083906743
8.702181960257837,19.54542069594498,-0.37345332346944826
8.698205604977078,19.536489655758288,-0.7467928894388441
10.123018535186175,22.73667189294214,-2.177451620277409
10.159209616942496,22.817958393454212,-2.6252268534690497
7.380900924986468,16.577774902063254,-2.2281264660322564
12.695276175589798,28.514057145244767,-4.943577732831624
11.790869347436576,26.48272615064256,-7.767566491710771
8.111720429330203,18.219222383905738,-5.718684173833866
8.502060214203537,20.02959867000741,1.140359860448991
8.958512602074483,21.10493310785908,0.8006481458887608
9.00590557879375,21.21658396418659,0.40231928083906743
8.105315020914373,19.09492556776793,-0.36208735275516063
8.136989612364594,19.169546228972436,-0.7272262635146822
8.075701818700812,19.025161235273497,-1.8082315629260224
9.969314338011895,23.486232768845987,-2.6816833449415025
8.983537281509197,21.163887558109327,-2.8230146001670824
9.885915950096845,23.289758479370427,-6.308265455182068
9.466129888498179,23.42949363975291,3.5513998400282283
7.42359207208848,18.374035142751637,2.43322597336577
7.763188956650685,19.214566927192685,2.1781358172887315
8.644468499372095,21.39581033756717,2.018899317830025
8.6145329167443,21.321717170555758,1.6080518438220623
8.665596767644606,21.44810463660391,1.2123243176617917
8.232598118944667,20.376395373659673,0.7674415407597338
8.592742655116592,21.267784380468512,0.40038505352734116
8.67748896468828,21.477538857164948,-0.0
8.161143708969181,20.199539502910728,-0.38027438873829655
7.776246772360923,19.246886155191426,-1.8161277706243892
7.729435961186987,19.131025331857064,-2.168665661561389
8.064720478314303,19.960883632352918,-2.6433682165200865
10.126439592136485,25.063817506411294,-6.2408746462804
10.025806209204028,24.81474114330036,-6.672905076868893
6.144672611587702,15.2085983994879,-4.395171075380827
8.509709491046507,22.16855113884631,3.3372450758054204
8.529285830307897,22.219549246182893,2.9223166212784872
7.730484314679936,20.138600152959658,2.267241373450543
8.073778040463937,21.03291088397755,1.9710581017677022
8.09351146287435,21.084318206907902,1.1835962532622233
8.177190359653336,21.30230918585248,0.7968172935160872
8.300068270516858,21.62241708773546,0.4042722870567328
8.141971732030822,21.210561524159544,-0.39657186254136645
7.948989698453709,20.707826138805437,-0.7745805318365685
7.942934505425525,20.692051821663103,-1.1615758578526933
7.449383671547779,19.406307941457683,-1.4535665138478904
7.778845509305435,20.264585372234073,-1.8990559793286992
7.730484314679936,20.138600152959658,-2.267241373450543
7.57735660817532,19.73968883924284,-2.596165212653656
6.877946149687983,17.917662302105,-5.503336234233428
7.787304190275103,21.39544242120521,3.6061847229834556
7.534419687063691,20.700647958901854,2.7048418959740417
7.549417561377463,20.741854279918762,2.3199679170191603
7.162356383891525,19.678412434828626,1.8321288963567628
7.716065267480133,21.199715089439756,1.577567448678516
7.761089103891428,21.32341706331701,1.1892324258968052
7.7301952160282825,21.238536804013854,0.7892645229614325
7.770556329816867,21.34942805277203,0.39657186254136645
7.7717400034626625,21.352680169385856,-0.0
7.770556329816867,21.34942805277203,-0.39657186254136645
7.586377630613802,20.843401235567082,-0.7745805318365685
7.616022017837382,20.92484852007744,-1.1670037824220985
7.572510564829339,20.80530178545018,-1.5482173566100785
7.492418890061639,20.58525171753962,-1.9165587994146782
7.549417561377463,20.741854279918762,-2.3199679170191603
7.346282965627368,20.183746564985334,-3.0186898640239943
6.948155031840285,19.0898990568512,-3.217587231282652
6.795060865324053,18.669276291297624,-5.323461518025916
6.821051978196699,18.740686287021717,-5.718684173833866
6.023356046495718,17.493096150347302,2.271644561071949
7.153002697372612,20.77382824175404,2.3092273248107382
7.231997105591462,21.003244661378787,1.9434264461354447
6.887887778560598,20.003878610706046,1.4794076963162972
7.318066242234848,21.253207584250678,1.17801325206759
7.3933940757675956,21.471975497788236,0.7930229254517249
7.396773940869783,21.481791338783086,0.39657186254136645
7.192403435948328,20.888256295314093,-0.0
7.028608722093458,20.412561905630984,-0.3768329915551446
6.136809311901956,17.82258835784794,-0.6582403729045937
7.215953690017617,20.956651199354155,-1.1615758578526933
7.2419380849352075,21.032115361723644,-1.5554520171549855
7.1983599097515,20.90555515132586,-1.9343872533627215
7.153002697372612,20.77382824175404,-2.3092273248107382
7.205510036929458,20.92632062845285,-2.7174813440860697
6.777268772631654,19.682617690409522,-2.925602511388893
7.606741316577128,22.0915808752694,-5.394122809850395
6.64058059982179,19.28564641208548,-5.085517966071888
6.610673559843647,19.19879006126187,-5.440718379656444
6.727072260565694,20.703799549731354,2.288041753023484
6.67712924393292,20.550090749643797,1.8904239066953872
6.841803034939777,21.056904565229836,1.5482173566100785
7.017530382640353,21.597737730279373,0.7930229254517249
6.954505041577789,21.403765675666264,0.39283061855512713
6.858510020642553,21.108323380083096,-0.0
6.854332001648717,21.09546475980776,-0.7745805318365685
6.881115861075369,21.177897003027184,-1.1670037824220985
6.873774077159121,21.155301315534647,-1.5554520171549855
6.83241131937322,21.027999836844813,-1.9343872533627215
6.852811928987483,21.09078645720297,-2.3308088885940164
6.667712998201269,20.521110525173498,-3.0324738360058383
6.224039025501568,19.155622443522482,-3.1900864857161335
6.036917115234829,18.579720420849753,-4.510211929244659
6.0626200709952185,18.658825984650253,-4.891578721603045
5.854465030944868,19.149092276289863,2.1046122453971288
5.964987230552795,19.510594102278077,1.7849496114720393
6.473267338415057,21.173103424002758,1.5482173566100785
6.485121428713607,21.21187640629552,0.7745805318365685
6.227404050044505,20.368920843446816,0.371786121132531
6.489074397507647,21.224805984626286,-0.0
6.488086080046368,21.221573343870173,-0.3873492610869161
6.485121428713607,21.21187640629552,-0.7745805318365685
6.473267338415057,21.173103424002758,-1.5482173566100785
6.494588900555146,21.24284311135884,-1.9434264461354447
6.4535265689950405,21.108534276654403,-2.3199679170191603
6.470802577133156,21.165041553109916,-2.7174813440860697
6.195396779736131,20.264229779548142,-2.9780796864810704
6.102759821951106,21.282852750364263,1.5482173566100785
6.137826124591278,21.405143480683694,1.1670037824220985
6.113935424968529,21.321826709745856,0.7745805318365685
6.116730389874783,21.33157391072995,0.3873492610869161
6.146249345709296,21.434518743674335,-0.0
6.113935424968529,21.321826709745856,-0.7745805318365685
5.97043086664788,20.821366840301412,-1.1351764065378596
5.964060735088581,20.799151551492347,-1.513030598505304
5.955873892854221,20.770600639634793,-1.8904239066953872
6.112579548700819,21.317098207265783,-2.3308088885940164
5.5552907783570875,19.373601300178713,-2.4746425856783785
5.974756772890149,20.836453068213405,-3.0463842664462324
5.914680537107558,20.626942335813602,-3.7836589959733553
5.662858082785404,19.748733071327056,-3.9934648969193494
5.6437768826727615,21.062862072717444,1.9077672452889227
5.625728627083219,20.99550506586928,1.5199394140235931
5.736513900348758,21.40896133442667,1.1615758578526933
5.389915796123084,20.115439599649406,0.7272262635146822
5.61297713245479,20.947915840043542,0.37854586878948615
5.613832146281876,20.9511067950874,-0.0
5.610412351419029,20.938343946907796,-0.7569764288402829
5.657571048509095,21.11434260046667,-1.1455908689831609
5.651534721702867,21.091814722134735,-1.5269116131704903
5.257877608643854,19.622666375437618,-1.7773216216794236
5.608572497753015,20.931477519547737,-2.2775940737859335
5.584583186768664,20.84194819211557,-3.0324738360058383
5.570034897383438,20.78765323696669,-3.4085855600802524
5.528545421767555,20.632812405988826,-3.7664605459916585
5.535853207226388,20.660085432612004,-4.157579892683158
5.23212607936758,19.526560359805966,-4.667088865914038
4.791748707963363,19.218654356194474,1.7328885811374384
5.258449713598891,21.090489851259452,1.5199394140235931
5.244133369758197,21.033070132345255,0.7569764288402829
5.294664016840003,21.235737488220195,0.38201876666828877
5.247329901355993,21.045890720331144,-0.0
5.246530707596004,21.042685329236374,-0.37854586878948615
5.292244685077079,21.226034078513557,-0.7639211667195515
5.258449713598891,21.090489851259452,-1.5199394140235931
5.251231460781766,21.06153902048709,-1.8990559793286992
5.218584479119177,20.93059912889728,-2.267241373450543
5.231998913225262,20.98440148544414,-2.655438391024744
5.196263247465694,20.841073558568457,-3.0186898640239943
5.182726562825549,20.786780881910477,-3.393091989352615
5.1676111694681675,20.726156350429793,-3.7664605459916585
5.276569596819751,21.16316473339958,-4.63608094725148
5.089706147988339,20.4136963756518,-4.857151308417325
4.723672897785968,20.460475194769845,2.207049124597874
4.569853471203905,19.79421005953342,1.7773216216794236
4.91199824110486,21.276201875871912,1.5269116131704903
4.600683862875438,19.927751157253393,1.0718403838554895
4.900762331073367,21.22753380264487,0.38027438873829655
4.901508854612916,21.230767351346014,-0.0
4.878486138659397,21.131045012632853,-0.37854586878948615
4.898522987853023,21.21783414151171,-0.7604329422139827
4.89479150707752,21.201671322557264,-1.140359860448991
4.889569025392053,21.17905026913277,-1.5199394140235931
4.860662328462336,21.05384160877646,-1.8904239066953872
4.864973750881914,21.07251643097071,-2.655438391024744
4.853807707377239,21.024150982919,-3.0324738360058383
4.819157859993075,20.874066004926863,-3.393091989352615
4.900969761022531,21.22843228046528,-4.234930216267961
4.883597249391689,21.153183665460563,-4.614517780054961
4.376239359545109,18.955575205962386,-4.850473018060162
4.30867414104207,20.270718095877744,2.1781358172887315
4.170236293456884,19.61941922983709,1.7548238796328488
4.519198927093762,21.261159343128043,1.5199394140235931
4.52402582155157,21.28386809612952,1.140359860448991
4.548242886276338,21.39780042799685,0.7639211667195515
4.530234350282267,21.313076927331522,-0.0
4.508955535586001,21.212967975017452,-0.37854586878948615
4.527474653918912,21.30009357672746,-0.7604329422139827
4.438137062930645,20.87979325625579,-1.4926759267765333
4.432044849996777,20.851131647853762,-1.864992194946122
4.128394888278804,19.422570895213404,-2.0870004274440146
4.496466670405989,21.154212483858355,-2.655438391024744
4.486146421000744,21.10565952776911,-3.0324738360058383
4.474459647937385,21.05067758333259,-3.4085855600802524
4.248038132762278,19.985448105606046,-3.602701391818108
4.043268949782887,20.80081551325361,2.9780796864810704
4.052570372442413,20.848667184550912,2.607807209122955
4.134804235016277,21.271723732504032,2.2775940737859335
4.104277063667215,21.114675050544005,1.8818699523664486
4.1664772472853935,21.434667254970996,1.5269116131704903
4.151882073935153,21.35958159729823,1.140359860448991
4.156946673127812,21.385636701414104,0.38027438873829655
4.101396380619872,21.09985522100406,-0.0
4.100771718085544,21.096641610854455,-0.37513554564723856
4.07740885287802,20.976450088826518,-1.1199049750597718
4.091405585172144,21.04845703416071,-1.4993996922124635
4.085789329146191,21.01956390166768,-1.8733930606891223
3.820768470331496,19.65614977813664,-2.1046122453971288
4.052570372442413,20.848667184550912,-2.607807209122955
4.106393185095939,21.12556155153843,-3.4085855600802524
4.113198641036543,21.16057258722817,-3.8010152298998388
4.099914510838958,21.092231661871512,-4.176651360080787
4.085381506964608,21.017465838425615,-4.551015241797324
3.743348878797393,19.257860507595087,-4.52924235932586
3.695435183078377,20.957854369368043,2.236740368426545
3.4157142158211524,19.371477933196264,1.3754823622775492
3.761298742715108,21.33138517771114,1.1351764065378596
3.7813540931440532,21.445124721984882,0.7604329422139827
3.8004363168696944,21.553345390477986,0.38201876666828877
3.699202321956093,20.97921887559721,-0.0
3.7152247402582663,21.070086525220635,-0.37345332346944826
3.6969488678506592,20.96643890229772,-0.743458992610992
3.7067391938507575,21.021962600150207,-1.4926759267765333
3.7016509678363176,20.99310583646041,-1.864992194946122
3.6553106775610504,20.730296990706478,-2.5846267005974175
3.679628853773568,20.868212221346788,-2.9780796864810704
3.6865748497714534,20.907604922168733,-3.362523593052141
3.7955009319236255,21.525355431560534,-3.8540526517123945
3.8009215542629873,21.55609730848477,-4.254719609801923
3.7009769689062177,20.98928339858169,-4.530234350282267
3.605415809918519,20.447329134953158,-5.176738019274971
3.3441033369827515,21.113837509104716,2.2468157754915294
3.339290804110345,21.083452372392134,1.4926759267765333
3.327933984086911,21.011748232767285,1.1149053992782547
3.3604752345316005,21.217205602051866,0.7501568213732532
3.3620114644221704,21.22690497585034,0.37513554564723856
3.347445011917378,21.134936014284765,-0.0
3.3469351798283493,21.13171706116043,-0.37345332346944826
3.3454058388610557,21.122061182311725,-0.7467928894388441
3.37310955853153,21.29697558434331,-1.1300398617118963
3.3543326545793106,21.178422878574082,-1.4993996922124635
3.3497281756069492,21.149351342488046,-1.8733930606891223
3.3441033369827515,21.113837509104716,-2.2468157754915294
3.337459852087053,21.071892196281777,-2.6195540884433286
3.314867907170025,20.929252269842436,-2.9780796864810704
3.0978564168868687,19.559095644365268,-3.136471586796535
3.356801486372492,21.194010469047758,-3.7836589959733553
3.3459602428819566,21.12556155153843,-4.157579892683158
3.3212237330014127,20.96938137481237,-4.901508854612916
3.322507267654291,20.97748529367112,-5.295470542652837
3.0946117612354227,19.538609694831354,-5.300614043699625
2.810464444405533,19.997493613560486,2.838084487543926
2.8290196637675953,20.129520859601506,2.4958841529374203
2.9617654543569074,21.07405623873465,2.236740368426545
2.96674719416717,21.10950315934539,1.864992194946122
2.970825234042564,21.138519920801443,1.4926759267765333
2.973998331772638,21.16109768431618,1.1199049750597718
2.9762655208010864,21.177229572484123,0.7467928894388441
2.9910388407477346,21.282347205931597,0.37513554564723856
2.9780796864810704,21.190138032034866,-0.0
3.0045729531493084,21.3786474195331,-0.3768329915551446
2.9629786211546527,21.08268836903553,-0.743458992610992
2.973998331772638,21.16109768431618,-1.1199049750597718
2.9842073296914045,21.23373847900325,-1.4993996922124635
2.96674719416717,21.10950315934539,-1.864992194946122
3.0021531650981377,21.36142973289921,-2.267241373450543
3.0098702358805927,21.416339544690185,-2.655438391024744
2.9490972196901106,20.983917065350468,-2.9780796864810704
2.954664198942471,21.02352818096785,-3.362523593052141
2.8190621553734627,20.058669505863506,-3.5716436211989864
2.9130015001255436,20.727082675253072,-4.448974541308595
2.968305635057937,21.120592042473678,-4.923992840184535
2.789544641919191,19.84864148435091,-4.997457048910469
2.801234542654666,19.93181945010179,-5.3932011885677404
2.5369228657452108,20.661578679679078,2.925602511388893
2.6052038970583684,21.217683053152815,2.2468157754915294
2.6095858942717993,21.253371556505417,1.8733930606891223
2.6014547218294632,21.18714847126943,1.4926759267765333
2.629804292150589,21.418037193048907,0.7535511961305983
2.59576980411696,21.140848532004274,0.371786121132531
2.607807209122955,21.238885328466935,-0.0
2.607410027453808,21.235650543358556,-0.37345332346944826
2.4626557142596623,20.0567212697619,-0.7056559929867043
2.615964080606603,21.30531771559823,-1.1249495920645454
2.613172986342209,21.28258607699587,-1.4993996922124635
2.6095858942717993,21.253371556505417,-1.8733930606891223
2.6052038970583684,21.217683053152815,-2.2468157754915294
2.565361285107374,20.893191018828556,-2.5846267005974175
2.5824282086285333,21.032189956444622,-2.9780796864810704
2.5567236295219082,20.82284295941499,-3.699202321956093
2.5714255017274374,20.942580099796633,-4.101396380619872
2.5974106910772905,21.154212483858355,-4.530234350282267
2.4961944902379725,20.329872680099495,-4.728768454450346
2.485756627144993,20.244863107102496,-5.085517966071888
2.22006804490256,21.122536492376348,2.607807209122955
2.2244872706542975,21.164582616783864,2.236740368426545
2.2282288960343015,21.200181804300392,1.864992194946122
2.2213306572835423,21.134549446733427,1.4860121949605665
2.243736592558343,21.3477276808756,1.1249495920645454
2.2353778066288017,21.268199145147122,0.7467928894388441
2.2264157747933124,21.18293110801393,0.371786121132531
2.2468157754915294,21.37702414952316,-0.0
2.2264157747933124,21.18293110801393,-0.371786121132531
2.2353778066288017,21.268199145147122,-0.7467928894388441
2.2336749934885747,21.251997960333558,-1.1199049750597718
2.201672863856255,20.94751803570039,-1.4728616445626854
2.214556523910305,21.070097872958932,-2.226754920353212
2.2300683514111297,21.217683053152815,-2.6195540884433286
2.214972564918063,21.07405623873465,-2.9780796864810704
2.209202382833371,21.019156623413664,-3.347445011917378
2.2027592563018437,20.957854369368043,-3.7157906731756274
2.205535441421529,20.984268006389115,-4.101396380619872
2.178094982765691,20.723189481946445,-4.42911304782061
2.1794128576915237,20.735728224295897,-4.813589413274569
2.1134358747639306,20.10799916313276,-5.041102962001391
1.8464953244730458,21.105538135531194,2.226754920353212
1.860449167693413,21.26503129336452,1.4926759267765333
1.8708256406084254,21.383634921501297,1.1249495920645454
1.872251840253937,21.399936458043676,0.7501568213732532
1.856383557656889,21.218561158004423,0.371786121132531
1.747184524853543,19.970410501651223,-0.34991634930120574
1.872251840253937,21.399936458043676,-0.7501568213732532
1.8377136823675684,21.005163506961456,-1.1050389798156155
1.8521435910519244,21.170098117947713,-1.4860121949605665
1.874708869045622,21.428020425642025,-1.8818699523664486
1.8631304174863166,21.295678118734177,-2.2468157754915294
1.8510908259348755,21.158064957597322,-2.607807209122955
1.8468422191073983,21.10950315934539,-2.9780796864810704
1.8503284833944855,21.149351342488043,-3.362523593052141
1.8449320106059177,21.087669376264287,-3.7325284690007425
1.8389735536546619,21.01956390166768,-4.101396380619872
1.817192565813611,20.77060607143866,-4.813589413274569
1.6955439170320656,19.38015565330535,-4.850473018060162
1.6950297059261483,19.374278193470055,-5.211152203299632
1.4737781033864186,21.076008792979056,1.8484144865466006
1.4957472299217989,21.390181939513006,1.4993996922124635
1.4973448170452837,21.41302849978198,1.1249495920645454
1.4917666289326947,21.33325669326669,0.7467928894388441
1.4164541773241144,20.256238457837615,-0.0
1.492448585002947,21.343009119429105,-0.37345332346944826
1.4984862984323917,21.429352444137262,-0.7501568213732532
1.4973448170452837,21.41302849978198,-1.1249495920645454
1.4890398432405352,21.29426184112954,-1.4926759267765333
1.5004528201897926,21.457475015476415,-1.8818699523664486
1.4844988918683917,21.229323211068557,-2.236740368426545
1.4882233942776633,21.28258607699587,-2.6195540884433286
1.4781493072660312,21.138519920801443,-2.9780796864810704
1.4742986091642234,21.083452372392134,-3.347445011917378
1.3715888622158974,19.61463455997279,-3.467034812209895
1.4799672497647973,21.16451770975019,-4.5096423759628035
1.4809834653118008,21.17905026913277,-4.901508854612916
1.4291113591150095,20.437244590379738,-5.108020257957162
1.4164078098397068,20.25557537191794,-5.440718379656444
0.9302273936690002,17.749796049267356,1.8681389593974513
1.095984484009728,20.912629747018894,1.8321288963567628
1.0380435760431916,19.807051362298335,1.3869447152965289
1.1183701842132725,21.33977435245323,1.1199049750597718
1.119222759207785,21.356042452460066,0.7467928894388441
1.1247782567928584,21.462047661249194,0.37513554564723856
1.1199049750597718,21.369059906382358,-0.0
1.1247782567928584,21.462047661249194,-0.37513554564723856
1.1043658199262658,21.072555163268117,-0.7368797094905409
1.103524562298937,21.056503011491465,-1.1050389798156155
1.1023471603998496,21.034036844918585,-1.4728616445626854
1.0677617075974601,20.37410709258922,-1.7849496114720393
1.113770018428803,21.25199796033356,-2.236740368426545
1.1065950634977635,21.115091664566105,-2.596165212653656
1.1090061368265165,21.16109768431618,-2.9780796864810704
1.1212005012561301,21.393780018817605,-3.393091989352615
1.1230352317940862,21.428788762997495,-3.7836589959733553
1.1361926384289243,21.679847037452863,-4.614517780054961
1.1587524758657726,22.110314379238293,-5.111573519810613
1.035557690099428,19.75961783281528,-4.9333870867449505
0.741226408485628,21.22594717338031,2.607807209122955
0.7427018798522687,21.26819914514712,2.236740368426545
0.7836280372977766,22.44017095565317,1.570126092788523
0.7919361150935671,22.67808317570759,1.1892324258968052
0.763455806585245,21.86251384768771,0.7639211667195515
0.714632833845528,20.464406834288287,0.3574252838355663
0.7501568213732532,21.48168073875136,-0.0
0.750042568855892,21.47840897472599,-0.37513554564723856
0.6578393906544798,18.83805541026055,-0.6582403729045937
0.7017155450196164,20.094504079740904,-1.0537502507946375
0.7286365960838976,20.865422116659968,-1.4599418055752935
0.7340756597258625,21.02117652073317,-1.8402356613848903
0.7445652661815091,21.32155954803517,-2.6195540884433286
0.7428563467546068,21.2726224984863,-2.9914944598435977
0.7343057787124835,21.027766266319258,-3.332501060971318
0.7387602536633738,21.155325739255357,-3.7325284690007425
0.7464616472663321,21.375864797101094,-4.157579892683158
0.7576540887910547,21.696374387457272,-4.614517780054961
0.7618147316535236,21.81551961028669,-5.039579526573843
0.7378911841832919,21.130438845503278,-5.665335193495471
0.37370804163953303,21.409719366635095,1.8733930606891223
0.37254360994317504,21.343009119429105,1.4926759267765333
0.37294151866884445,21.36580529505525,1.1199049750597718
0.3749070232086535,21.478408974725994,0.7501568213732532
0.371729496305496,21.296368580363396,0.371786121132531
0.371786121132531,21.29961261453158,-0.0
0.3732258257951618,21.382093239413322,-0.7467928894388441
0.3659789648340442,20.966920853007448,-1.466373267273863
0.36547658697786933,20.938139644903046,-1.8321288963567628
0.3714075070884165,21.277921830471392,-2.236740368426545
0.37233934217603404,21.331306626887198,-2.6195540884433286
0.3649098009361866,20.905668494322192,-2.938547655244596
0.3705170045785726,21.22690497585034,-3.362523593052141
0.3612990282820183,20.698807467507496,-3.6503141855425767
0.3508583746644888,20.100662822359183,-3.9077682253116377
0.34812060397995115,19.9438160448882,-4.239834712443661
0.35590187628618797,20.389604836750998,-4.708028241930828
-0.0,21.238885328466935,2.607807209122955
-0.0,21.37702414952316,2.2468157754915294
-0.0,21.316958332475853,1.864992194946122
-0.0,21.442414583747027,1.4993996922124635
-0.0,21.369059906382358,1.1199049750597718
-0.0,20.46752413735108,0.7147416924672199
-0.0,21.018119936806496,0.36687264816602183
-0.0,21.29961261453158,-0.371786121132531
-0.0,21.385350331851132,-0.7467928894388441
-0.0,20.992512595256677,-1.1001709666886743
-0.0,21.062902821202833,-1.4728616445626854
-0.0,21.03398985903591,-1.8402356613848903
-0.0,21.37702414952316,-2.2468157754915294
-0.0,21.144068876107706,-2.596165212653656
-0.0,21.28558910425124,-2.9914944598435977
-0.0,21.134936014284765,-3.347445011917378
-0.0,21.168220847449437,-3.7325284690007425
-0.0,19.599028699007956,-3.8096652573121825
-0.0,21.025062374259477,-4.469014967170345
-0.0,17.95188436272115,-4.144519070116713
-0.0,22.048075992727863,-5.497202753801517
-0.0,21.84475590009113,-5.85328470228442
-0.3672088170376924,21.03737903856596,3.332501060971318
-0.37148475230440614,21.282347205931597,2.9914944598435977
-0.36574926532336094,20.953761376853798,2.5731902992673406
-0.34509947533632035,19.770735700813002,2.0783045923296646
-0.372032220825006,21.31371165647081,1.864992194946122
-0.37254360994317504,21.343009119429105,1.4926759267765333
-0.374621435419605,21.462047661249194,1.1249495920645454
-0.3749070232086535,21.478408974725994,0.7501568213732532
-0.37339644471942207,21.391867991037675,0.37345332346944826
-0.37345332346944826,21.39512657244428,-0.0
-0.3679909675360722,21.082188410607614,-1.1050389798156155
-0.3675983407846374,21.059694839082702,-1.4728616445626854
-0.3703713626963229,21.218561158004423,-1.8566663369329695
-0.37308051387710306,21.373768325203244,-2.2468157754915294
-0.3706696590272627,21.23565054335856,-2.607807209122955
-0.36816792415883104,21.092326248735777,-2.9647846878807083
-0.3688554933472786,21.13171706116043,-3.347445011917378
-0.37449716630145274,21.454928288238364,-3.7836589959733553
-0.41080402661721555,23.534946922661756,-4.57542711807845
-0.41141525924903327,23.56996441668606,-5.0107137510697815
-0.4248462188128317,24.339423574760353,-5.620054655289155
-0.42529640268890506,24.36521459174738,-6.075855675254307
-0.741226408485628,21.22594717338031,2.607807209122955
-0.746047383815567,21.36400184399913,2.2468157754915294
-0.7439511170315916,21.303972617424648,1.864992194946122
-0.74164796387111,21.23801894017175,1.4860121949605665
-0.7457694357383368,21.356042452460066,1.1199049750597718
-0.7463379633882666,21.372322954241795,0.7467928894388441
-0.74667914926461,21.38209323941332,0.37345332346944826
-0.7501568213732532,21.48168073875136,-0.0
-0.7085508522808852,20.29024166974115,-0.35438336652632746
-0.7463379633882666,21.372322954241795,-0.7467928894388441
-0.7358698414586243,21.07255516326812,-1.1050389798156155
-0.7286365960838976,20.865422116659968,-1.4599418055752935
-0.7393862464600709,21.173251827534855,-2.226754920353212
-0.7395251523745412,21.17722957248412,-2.9780796864810704
-0.6911113211411611,19.790838838888718,-3.136471586796535
-0.7387602536633738,21.155325739255357,-3.7325284690007425
-0.736374327708679,21.08700175930243,-4.101396380619872
-0.8024415226112157,22.97891868622322,-4.887297156215846
-0.6812065449783632,19.50720315998025,-5.597010042475699
-0.6691514075269451,19.16198919056108,-5.86197897253842
-1.1115573731995472,21.209778174272678,2.607807209122955
-1.113770018428803,21.25199796033356,2.236740368426545
-1.1206688192351721,21.3836349215013,1.8733930606891223
-1.1171769428267533,21.317005950455606,1.4926759267765333
-1.1234078877457645,21.435899462148967,1.1249495920645454
-1.1142262290327503,21.26070297722587,0.743458992610992
-1.1247782567928584,21.462047661249194,0.37513554564723856
-1.1199049750597718,21.369059906382358,-0.0
