0.031169147414239186,-35,-30
0.028537985619530686,-34,-30
0.028724508401357682,-33,-30
0.2929899856938484,-32,-30
0.25852057561221914,-31,-30
1.0987124463519313,-30,-30
1.25567136725935,-29,-30
1.25567136725935,-28,-30
1.25567136725935,-27,-30
1.25567136725935,-26,-30
0.878969957081545,-25,-30
1.25567136725935,-24,-30
1.25567136725935,-23,-30
1.25567136725935,-22,-30
1.25567136725935,-21,-30
1.25567136725935,-20,-30
1.25567136725935,-19,-30
0.18701488448543513,-18,-30
1.25567136725935,-17,-30
0.18701488448543513,-16,-30
1.25567136725935,-15,-30
1.0987124463519313,-14,-30
1.25567136725935,-13,-30
1.25567136725935,-12,-30
1.25567136725935,-11,-30
1.25567136725935,-10,-30
1.25567136725935,-9,-30
1.25567136725935,-8,-30
0.08214672496089206,-7,-30
0.030626130908764638,-6,-30
0.030519790176442536,-5,-30
0.032434315759466606,-4,-30
0.02729720363607283,-3,-30
0.035018723389702994,-2,-30
0.03544233697909456,-1,-30
0.034741895536819965,0,-30
0.033294316556119134,1,-30
0.033420910915648104,2,-30
0.031504299536972945,3,-30
0.028724508401357682,4,-30
0.02687981520127049,5,-30
0.04069305356859005,6,-30
0.06146643056514301,7,-30
0.04484540597354822,8,-30
0.05938986196496926,9,-30
0.1690326840541433,10,-30
0.1690326840541433,11,-30
0.06761307362165732,12,-30
0.0424623167672244,13,-30
0.0424623167672244,14,-30
0.03602335889678463,15,-30
0.03094964637611074,16,-30
0.03094964637611074,17,-30
0.027467811158798282,18,-30
0.02434819825710651,19,-30
0.024483842815641924,20,-30
0.02242270298677411,21,-30
0.021543381301018263,22,-30
0.02149070799710379,23,-30
0.020346526784295025,24,-30
0.019489356032850222,25,-30
0.01649099356625788,-35,-29
0.017302558210266637,-34,-29
0.023191819448061875,-33,-29
0.023191819448061875,-32,-29
0.04700374102040348,-31,-29
0.0424623167672244,-30,-29
0.04266844451852161,-29,-29
0.18311874105865522,-28,-29
1.0987124463519313,-27,-29
1.25567136725935,-26,-29
1.25567136725935,-25,-29
1.25567136725935,-24,-29
1.25567136725935,-23,-29
0.878969957081545,-22,-29
1.25567136725935,-21,-29
1.25567136725935,-20,-29
1.25567136725935,-19,-29
1.25567136725935,-18,-29
1.25567136725935,-17,-29
1.25567136725935,-16,-29
0.18701488448543513,-15,-29
1.25567136725935,-14,-29
1.25567136725935,-13,-29
1.25567136725935,-12,-29
0.9766332856461611,-11,-29
1.0987124463519313,-10,-29
1.25567136725935,-9,-29
0.878969957081545,-8,-29
0.03393706397998243,-7,-29
0.031846737575418296,-6,-29
0.032079195513925005,-5,-29
0.028724508401357682,-4,-29
0.038050647492707576,-3,-29
0.038050647492707576,-2,-29
0.048295052586898084,-1,-29
0.04700374102040348,0,-29
0.04700374102040348,1,-29
0.03821608509050196,2,-29
0.033294316556119134,3,-29
0.033294316556119134,4,-29
0.031846737575418296,5,-29
0.030626130908764638,6,-29
0.030626130908764638,7,-29
0.04700374102040348,8,-29
0.05707597123906137,9,-29
0.07643217018100391,10,-29
0.1204068434358281,11,-29
0.052949997414550906,12,-29
0.05263293156176917,13,-29
0.04088232358518814,14,-29
0.035018723389702994,15,-29
0.030101710858957024,16,-29
0.030205153164314262,17,-29
0.02350187051020174,18,-29
0.024147526293449042,19,-29
0.024214048404450277,20,-29
0.02271240199177119,21,-29
0.02164950633205776,22,-29
0.02175668210597884,23,-29
0.020536681240223016,24,-29
0.01931802103475923,25,-29
0.01658433881285934,-35,-28
0.017268564972132517,-34,-28
0.017336685544014695,-33,-28
0.02408136868716562,-32,-28
0.04416934457696206,-31,-28
0.05598534758481179,-30,-28
0.04439242207482551,-29,-28
1.0987124463519313,-28,-28
1.0987124463519313,-27,-28
1.0987124463519313,-26,-28
1.25567136725935,-25,-28
1.25567136725935,-24,-28
1.25567136725935,-23,-28
1.25567136725935,-22,-28
1.25567136725935,-21,-28
1.25567136725935,-20,-28
0.9766332856461611,-19,-28
1.25567136725935,-18,-28
1.25567136725935,-17,-28
0.1690326840541433,-16,-28
1.0987124463519313,-15,-28
0.18701488448543513,-14,-28
1.0987124463519313,-13,-28
1.25567136725935,-12,-28
1.25567136725935,-11,-28
1.25567136725935,-10,-28
0.09766332856461611,-9,-28
0.0955402127262549,-8,-28
0.031846737575418296,-7,-28
0.031846737575418296,-6,-28
0.031846737575418296,-5,-28
0.03380653681082866,-4,-28
0.048031145195712846,-3,-28
0.048295052586898084,-2,-28
1.25567136725935,-1,-28
0.878969957081545,0,-28
1.0987124463519313,1,-28
0.05392453724426657,2,-28
0.03602335889678463,3,-28
0.03587632477883857,4,-28
0.031962543893874366,5,-28
0.02900890947463845,6,-28
0.03094964637611074,7,-28
0.053595729090338114,8,-28
0.11268845603609552,9,-28
0.07386302160349119,10,-28
0.06866952789699571,11,-28
0.04507538241443821,12,-28
0.0453077297464714,13,-28
0.03708733996124663,14,-28
0.034068602987656786,15,-28
0.034334763948497854,16,-28
0.030733215282571506,17,-28
0.02772775889847145,18,-28
0.02271240199177119,19,-28
0.024690167333751265,20,-28
0.02242270298677411,21,-28
0.02242270298677411,22,-28
0.021078416236967507,23,-28
0.0185828743569037,24,-28
0.01910804254525098,25,-28
0.016398693229133305,-35,-27
0.017133917292037917,-34,-27
0.017336685544014695,-33,-27
0.024214048404450277,-32,-27
0.04461776431886016,-31,-27
0.0453077297464714,-30,-27
0.056707739166551294,-29,-27
0.18701488448543513,-28,-27
1.25567136725935,-27,-27
1.25567136725935,-26,-27
1.25567136725935,-25,-27
0.878969957081545,-24,-27
1.0987124463519313,-23,-27
1.25567136725935,-22,-27
1.25567136725935,-21,-27
1.25567136725935,-20,-27
1.25567136725935,-19,-27
1.25567136725935,-18,-27
1.25567136725935,-17,-27
1.25567136725935,-16,-27
1.25567136725935,-15,-27
1.25567136725935,-14,-27
1.25567136725935,-13,-27
1.25567136725935,-12,-27
1.25567136725935,-11,-27
0.9766332856461611,-10,-27
0.037562818678698505,-9,-27
0.037562818678698505,-8,-27
0.031962543893874366,-7,-27
0.031846737575418296,-6,-27
0.031962543893874366,-5,-27
0.027992673792405894,-4,-27
0.04700374102040348,-3,-27
0.04700374102040348,-2,-27
1.25567136725935,-1,-27
1.25567136725935,0,-27
1.25567136725935,1,-27
0.05392453724426657,2,-27
0.03529999827636727,3,-27
0.03529999827636727,4,-27
0.031962543893874366,5,-27
0.03094964637611074,6,-27
0.03094964637611074,7,-27
0.04013561447860936,8,-27
0.10103102954960289,9,-27
0.10220580896297035,10,-27
0.06323524871090253,11,-27
0.08789699570815451,12,-27
0.04507538241443821,13,-27
0.03724448970684513,14,-27
0.03231507195152739,15,-27
0.03231507195152739,16,-27
0.028353869583275647,17,-27
0.025185385589729086,18,-27
0.025330546313589195,19,-27
0.02039373450305209,20,-27
0.021919450301285413,21,-27
0.021974248927038628,22,-27
0.020878146248967815,23,-27
0.019841308286265125,24,-27
0.019886198124016857,25,-27
0.016127889120762295,-35,-26
0.01690326840541433,-34,-26
0.017509361694851497,-33,-26
0.024483842815641924,-32,-26
0.0424623167672244,-31,-26
0.0424623167672244,-30,-26
0.048031145195712846,-29,-26
1.0987124463519313,-28,-26
1.25567136725935,-27,-26
1.0987124463519313,-26,-26
0.18701488448543513,-25,-26
1.25567136725935,-24,-26
1.25567136725935,-23,-26
1.25567136725935,-22,-26
1.25567136725935,-21,-26
1.25567136725935,-20,-26
1.25567136725935,-19,-26
1.25567136725935,-18,-26
1.25567136725935,-17,-26
1.25567136725935,-16,-26
1.25567136725935,-15,-26
1.25567136725935,-14,-26
1.25567136725935,-13,-26
0.18311874105865522,-12,-26
1.0987124463519313,-11,-26
0.08533688903704321,-10,-26
0.14897795882738052,-9,-26
0.033420910915648104,-8,-26
0.031504299536972945,-7,-26
0.031504299536972945,-6,-26
0.031504299536972945,-5,-26
0.029795591765476102,-4,-26
0.029795591765476102,-3,-26
0.038050647492707576,-2,-26
0.18701488448543513,-1,-26
1.0987124463519313,0,-26
0.18701488448543513,1,-26
1.25567136725935,2,-26
0.18701488448543513,3,-26
0.03724448970684513,4,-26
0.03139178418148375,5,-26
0.031504299536972945,6,-26
0.030205153164314262,7,-26
0.03139178418148375,8,-26
0.03139178418148375,9,-26
0.06709694328866757,10,-26
